agency_cd,location_id,datetime,parameter_cd,parameter_value
CDEC,HMC,2010-11-10T08:00:00Z,NA,5893
CDEC,HMC,2010-11-11T08:00:00Z,NA,5823
CDEC,HMC,2010-11-12T08:00:00Z,NA,5652
CDEC,HMC,2010-11-13T08:00:00Z,NA,5538
CDEC,HMC,2010-11-14T08:00:00Z,NA,5536
CDEC,HMC,2010-11-15T08:00:00Z,NA,5525
CDEC,HMC,2010-11-16T08:00:00Z,NA,5430
CDEC,HMC,2010-11-17T08:00:00Z,NA,5395
CDEC,HMC,2010-11-18T08:00:00Z,NA,5343
CDEC,HMC,2010-11-19T08:00:00Z,NA,5414
CDEC,HMC,2010-11-20T08:00:00Z,NA,5443
CDEC,HMC,2010-11-21T08:00:00Z,NA,5765
CDEC,HMC,2010-11-22T08:00:00Z,NA,6112
CDEC,HMC,2010-11-23T08:00:00Z,NA,5962
CDEC,HMC,2010-11-24T08:00:00Z,NA,6312
CDEC,HMC,2010-11-25T08:00:00Z,NA,5913
CDEC,HMC,2010-11-26T08:00:00Z,NA,5606
CDEC,HMC,2010-11-27T08:00:00Z,NA,5627
CDEC,HMC,2010-11-28T08:00:00Z,NA,6115
CDEC,HMC,2010-11-29T08:00:00Z,NA,6009
CDEC,HMC,2010-11-30T08:00:00Z,NA,5810
CDEC,HMC,2010-12-01T08:00:00Z,NA,5700
CDEC,HMC,2010-12-02T08:00:00Z,NA,5783
CDEC,HMC,2010-12-03T08:00:00Z,NA,6106
CDEC,HMC,2010-12-04T08:00:00Z,NA,6947
CDEC,HMC,2010-12-05T08:00:00Z,NA,6953
CDEC,HMC,2010-12-06T08:00:00Z,NA,13834
CDEC,HMC,2010-12-07T08:00:00Z,NA,14064
CDEC,HMC,2010-12-08T08:00:00Z,NA,9494
CDEC,HMC,2010-12-09T08:00:00Z,NA,10184
CDEC,HMC,2010-12-10T08:00:00Z,NA,11737
CDEC,HMC,2010-12-11T08:00:00Z,NA,11008
CDEC,HMC,2010-12-12T08:00:00Z,NA,9966
CDEC,HMC,2010-12-13T08:00:00Z,NA,9146
CDEC,HMC,2010-12-14T08:00:00Z,NA,9957
CDEC,HMC,2010-12-15T08:00:00Z,NA,21974
CDEC,HMC,2010-12-16T08:00:00Z,NA,17212
CDEC,HMC,2010-12-17T08:00:00Z,NA,15843
CDEC,HMC,2010-12-18T08:00:00Z,NA,18296
CDEC,HMC,2010-12-19T08:00:00Z,NA,27384
CDEC,HMC,2010-12-20T08:00:00Z,NA,27254
CDEC,HMC,2010-12-21T08:00:00Z,NA,19830
CDEC,HMC,2010-12-22T08:00:00Z,NA,23937
CDEC,HMC,2010-12-23T08:00:00Z,NA,27607
CDEC,HMC,2010-12-24T08:00:00Z,NA,19082
CDEC,HMC,2010-12-25T08:00:00Z,NA,15752
CDEC,HMC,2010-12-26T08:00:00Z,NA,28578
CDEC,HMC,2010-12-27T08:00:00Z,NA,21434
CDEC,HMC,2010-12-28T08:00:00Z,NA,16299
CDEC,HMC,2010-12-29T08:00:00Z,NA,37016
CDEC,HMC,2010-12-30T08:00:00Z,NA,31231
CDEC,HMC,2010-12-31T08:00:00Z,NA,23253
CDEC,HMC,2011-01-01T08:00:00Z,NA,18765
CDEC,HMC,2011-01-02T08:00:00Z,NA,18276
CDEC,HMC,2011-01-03T08:00:00Z,NA,17834
CDEC,HMC,2011-01-04T08:00:00Z,NA,16697
CDEC,HMC,2011-01-05T08:00:00Z,NA,16022
CDEC,HMC,2011-01-06T08:00:00Z,NA,15407
CDEC,HMC,2011-01-07T08:00:00Z,NA,14423
CDEC,HMC,2011-01-08T08:00:00Z,NA,14248
CDEC,HMC,2011-01-09T08:00:00Z,NA,13878
CDEC,HMC,2011-01-10T08:00:00Z,NA,12464
CDEC,HMC,2011-01-11T08:00:00Z,NA,11224
CDEC,HMC,2011-01-12T08:00:00Z,NA,10668
CDEC,HMC,2011-01-13T08:00:00Z,NA,11016
CDEC,HMC,2011-01-14T08:00:00Z,NA,NA
CDEC,HMC,2011-01-15T08:00:00Z,NA,NA
CDEC,HMC,2011-01-16T08:00:00Z,NA,NA
CDEC,HMC,2011-01-17T08:00:00Z,NA,NA
CDEC,HMC,2011-01-18T08:00:00Z,NA,NA
CDEC,HMC,2011-01-19T08:00:00Z,NA,NA
CDEC,HMC,2011-01-20T08:00:00Z,NA,NA
CDEC,HMC,2011-01-21T08:00:00Z,NA,NA
CDEC,HMC,2011-01-22T08:00:00Z,NA,NA
CDEC,HMC,2011-01-23T08:00:00Z,NA,NA
CDEC,HMC,2011-01-24T08:00:00Z,NA,NA
CDEC,HMC,2011-01-25T08:00:00Z,NA,8639
CDEC,HMC,2011-01-26T08:00:00Z,NA,8366
CDEC,HMC,2011-01-27T08:00:00Z,NA,8212
CDEC,HMC,2011-01-28T08:00:00Z,NA,8047
CDEC,HMC,2011-01-29T08:00:00Z,NA,7742
CDEC,HMC,2011-01-30T08:00:00Z,NA,7621
CDEC,HMC,2011-01-31T08:00:00Z,NA,7604
CDEC,HMC,2011-02-01T08:00:00Z,NA,7396
CDEC,HMC,2011-02-02T08:00:00Z,NA,7160
CDEC,HMC,2011-02-03T08:00:00Z,NA,6966
CDEC,HMC,2011-02-04T08:00:00Z,NA,6894
CDEC,HMC,2011-02-05T08:00:00Z,NA,6793
CDEC,HMC,2011-02-06T08:00:00Z,NA,6729
CDEC,HMC,2011-02-07T08:00:00Z,NA,6712
CDEC,HMC,2011-02-08T08:00:00Z,NA,6633
CDEC,HMC,2011-02-09T08:00:00Z,NA,6633
CDEC,HMC,2011-02-10T08:00:00Z,NA,6593
CDEC,HMC,2011-02-11T08:00:00Z,NA,6457
CDEC,HMC,2011-02-12T08:00:00Z,NA,6466
CDEC,HMC,2011-02-13T08:00:00Z,NA,6367
CDEC,HMC,2011-02-14T08:00:00Z,NA,6515
CDEC,HMC,2011-02-15T08:00:00Z,NA,6777
CDEC,HMC,2011-02-16T08:00:00Z,NA,13432
CDEC,HMC,2011-02-17T08:00:00Z,NA,14328
CDEC,HMC,2011-02-18T08:00:00Z,NA,19812
CDEC,HMC,2011-02-19T08:00:00Z,NA,16101
CDEC,HMC,2011-02-20T08:00:00Z,NA,14508
CDEC,HMC,2011-02-21T08:00:00Z,NA,11014
CDEC,HMC,2011-02-22T08:00:00Z,NA,9921
CDEC,HMC,2011-02-23T08:00:00Z,NA,9194
CDEC,HMC,2011-02-24T08:00:00Z,NA,8502
CDEC,HMC,2011-02-25T08:00:00Z,NA,10001
CDEC,HMC,2011-02-26T08:00:00Z,NA,13158
CDEC,HMC,2011-02-27T08:00:00Z,NA,10739
CDEC,HMC,2011-02-28T08:00:00Z,NA,9306
CDEC,HMC,2011-03-01T08:00:00Z,NA,8827
CDEC,HMC,2011-03-02T08:00:00Z,NA,9514
CDEC,HMC,2011-03-03T08:00:00Z,NA,16165
CDEC,HMC,2011-03-04T08:00:00Z,NA,13398
CDEC,HMC,2011-03-05T08:00:00Z,NA,10961
CDEC,HMC,2011-03-06T08:00:00Z,NA,13025
CDEC,HMC,2011-03-07T08:00:00Z,NA,20736
CDEC,HMC,2011-03-08T08:00:00Z,NA,15258
CDEC,HMC,2011-03-09T08:00:00Z,NA,12577
CDEC,HMC,2011-03-10T08:00:00Z,NA,11503
CDEC,HMC,2011-03-11T08:00:00Z,NA,11857
CDEC,HMC,2011-03-12T08:00:00Z,NA,11455
CDEC,HMC,2011-03-13T08:00:00Z,NA,10591
CDEC,HMC,2011-03-14T07:00:00Z,NA,11859
CDEC,HMC,2011-03-15T07:00:00Z,NA,14384
CDEC,HMC,2011-03-16T07:00:00Z,NA,33908
CDEC,HMC,2011-03-17T07:00:00Z,NA,42876
CDEC,HMC,2011-03-18T07:00:00Z,NA,40685
CDEC,HMC,2011-03-19T07:00:00Z,NA,54389
CDEC,HMC,2011-03-20T07:00:00Z,NA,80046
CDEC,HMC,2011-03-21T07:00:00Z,NA,92742
CDEC,HMC,2011-03-22T07:00:00Z,NA,71988
CDEC,HMC,2011-03-23T07:00:00Z,NA,74051
CDEC,HMC,2011-03-24T07:00:00Z,NA,83802
CDEC,HMC,2011-03-25T07:00:00Z,NA,71327
CDEC,HMC,2011-03-26T07:00:00Z,NA,59103
CDEC,HMC,2011-03-27T07:00:00Z,NA,76255
CDEC,HMC,2011-03-28T07:00:00Z,NA,66444
CDEC,HMC,2011-03-29T07:00:00Z,NA,63355
CDEC,HMC,2011-03-30T07:00:00Z,NA,65160
CDEC,HMC,2011-03-31T07:00:00Z,NA,63277
CDEC,HMC,2011-04-01T07:00:00Z,NA,63526
CDEC,HMC,2011-04-02T07:00:00Z,NA,62317
CDEC,HMC,2011-04-03T07:00:00Z,NA,54099
CDEC,HMC,2011-04-04T07:00:00Z,NA,46296
CDEC,HMC,2011-04-05T07:00:00Z,NA,39789
CDEC,HMC,2011-04-06T07:00:00Z,NA,35476
CDEC,HMC,2011-04-07T07:00:00Z,NA,31555
CDEC,HMC,2011-04-08T07:00:00Z,NA,28308
CDEC,HMC,2011-04-09T07:00:00Z,NA,24175
CDEC,HMC,2011-04-10T07:00:00Z,NA,22242
CDEC,HMC,2011-04-11T07:00:00Z,NA,20109
CDEC,HMC,2011-04-12T07:00:00Z,NA,18040
CDEC,HMC,2011-04-13T07:00:00Z,NA,16766
CDEC,HMC,2011-04-14T07:00:00Z,NA,15245
CDEC,HMC,2011-04-15T07:00:00Z,NA,13737
CDEC,HMC,2011-04-16T07:00:00Z,NA,12849
CDEC,HMC,2011-04-17T07:00:00Z,NA,13139
CDEC,HMC,2011-04-18T07:00:00Z,NA,14622
CDEC,HMC,2011-04-19T07:00:00Z,NA,16098
CDEC,HMC,2011-04-20T07:00:00Z,NA,15098
CDEC,HMC,2011-04-21T07:00:00Z,NA,15567
CDEC,HMC,2011-04-22T07:00:00Z,NA,15761
CDEC,HMC,2011-04-23T07:00:00Z,NA,13438
CDEC,HMC,2011-04-24T07:00:00Z,NA,12708
CDEC,HMC,2011-04-25T07:00:00Z,NA,13489
CDEC,HMC,2011-04-26T07:00:00Z,NA,13023
CDEC,HMC,2011-04-27T07:00:00Z,NA,12088
CDEC,HMC,2011-04-28T07:00:00Z,NA,10881
CDEC,HMC,2011-04-29T07:00:00Z,NA,10377
CDEC,HMC,2011-04-30T07:00:00Z,NA,10122
CDEC,HMC,2011-05-01T07:00:00Z,NA,9693
CDEC,HMC,2011-05-02T07:00:00Z,NA,9092
CDEC,HMC,2011-05-03T07:00:00Z,NA,8651
CDEC,HMC,2011-05-04T07:00:00Z,NA,9500
CDEC,HMC,2011-05-05T07:00:00Z,NA,9800
CDEC,HMC,2011-05-06T07:00:00Z,NA,9805
CDEC,HMC,2011-05-07T07:00:00Z,NA,9859
CDEC,HMC,2011-05-08T07:00:00Z,NA,9993
CDEC,HMC,2011-05-09T07:00:00Z,NA,10342
CDEC,HMC,2011-05-10T07:00:00Z,NA,10197
CDEC,HMC,2011-05-11T07:00:00Z,NA,9839
CDEC,HMC,2011-05-12T07:00:00Z,NA,9637
CDEC,HMC,2011-05-13T07:00:00Z,NA,9574
CDEC,HMC,2011-05-14T07:00:00Z,NA,9545
CDEC,HMC,2011-05-15T07:00:00Z,NA,9816
CDEC,HMC,2011-05-16T07:00:00Z,NA,10294
CDEC,HMC,2011-05-17T07:00:00Z,NA,10519
CDEC,HMC,2011-05-18T07:00:00Z,NA,17530
CDEC,HMC,2011-05-19T07:00:00Z,NA,14884
CDEC,HMC,2011-05-20T07:00:00Z,NA,13011
CDEC,HMC,2011-05-21T07:00:00Z,NA,12627
CDEC,HMC,2011-05-22T07:00:00Z,NA,12332
CDEC,HMC,2011-05-23T07:00:00Z,NA,12257
CDEC,HMC,2011-05-24T07:00:00Z,NA,12852
CDEC,HMC,2011-05-25T07:00:00Z,NA,13352
CDEC,HMC,2011-05-26T07:00:00Z,NA,14844
CDEC,HMC,2011-05-27T07:00:00Z,NA,14238
CDEC,HMC,2011-05-28T07:00:00Z,NA,14558
CDEC,HMC,2011-05-29T07:00:00Z,NA,14885
CDEC,HMC,2011-05-30T07:00:00Z,NA,14690
CDEC,HMC,2011-05-31T07:00:00Z,NA,14369
CDEC,HMC,2011-06-01T07:00:00Z,NA,15062
CDEC,HMC,2011-06-02T07:00:00Z,NA,15841
CDEC,HMC,2011-06-03T07:00:00Z,NA,17104
CDEC,HMC,2011-06-04T07:00:00Z,NA,17769
CDEC,HMC,2011-06-05T07:00:00Z,NA,23848
CDEC,HMC,2011-06-06T07:00:00Z,NA,25087
CDEC,HMC,2011-06-07T07:00:00Z,NA,24999
CDEC,HMC,2011-06-08T07:00:00Z,NA,22955
CDEC,HMC,2011-06-09T07:00:00Z,NA,19364
CDEC,HMC,2011-06-10T07:00:00Z,NA,16751
CDEC,HMC,2011-06-11T07:00:00Z,NA,14525
CDEC,HMC,2011-06-12T07:00:00Z,NA,12902
CDEC,HMC,2011-06-13T07:00:00Z,NA,12247
CDEC,HMC,2011-06-14T07:00:00Z,NA,12193
CDEC,HMC,2011-06-15T07:00:00Z,NA,12116
CDEC,HMC,2011-06-16T07:00:00Z,NA,12426
CDEC,HMC,2011-06-17T07:00:00Z,NA,11897
CDEC,HMC,2011-06-18T07:00:00Z,NA,11785
CDEC,HMC,2011-06-19T07:00:00Z,NA,11676
CDEC,HMC,2011-06-20T07:00:00Z,NA,11660
CDEC,HMC,2011-06-21T07:00:00Z,NA,11637
CDEC,HMC,2011-06-22T07:00:00Z,NA,11676
CDEC,HMC,2011-06-23T07:00:00Z,NA,11564
CDEC,HMC,2011-06-24T07:00:00Z,NA,11251
CDEC,HMC,2011-06-25T07:00:00Z,NA,10353
CDEC,HMC,2011-06-26T07:00:00Z,NA,11087
CDEC,HMC,2011-06-27T07:00:00Z,NA,11120
CDEC,HMC,2011-06-28T07:00:00Z,NA,11050
CDEC,HMC,2011-06-29T07:00:00Z,NA,12088
CDEC,HMC,2011-06-30T07:00:00Z,NA,12893
CDEC,HMC,2011-07-01T07:00:00Z,NA,12850
CDEC,HMC,2011-07-02T07:00:00Z,NA,12572
CDEC,HMC,2011-07-03T07:00:00Z,NA,926
CDEC,HMC,2011-07-04T07:00:00Z,NA,0
CDEC,HMC,2011-07-05T07:00:00Z,NA,0
CDEC,HMC,2011-07-06T07:00:00Z,NA,0
CDEC,HMC,2011-07-07T07:00:00Z,NA,6233
CDEC,HMC,2011-07-08T07:00:00Z,NA,11210
CDEC,HMC,2011-07-09T07:00:00Z,NA,11199
CDEC,HMC,2011-07-10T07:00:00Z,NA,10663
CDEC,HMC,2011-07-11T07:00:00Z,NA,10561
CDEC,HMC,2011-07-12T07:00:00Z,NA,10795
CDEC,HMC,2011-07-13T07:00:00Z,NA,10665
CDEC,HMC,2011-07-14T07:00:00Z,NA,10697
CDEC,HMC,2011-07-15T07:00:00Z,NA,10782
CDEC,HMC,2011-07-16T07:00:00Z,NA,10711
CDEC,HMC,2011-07-17T07:00:00Z,NA,10576
CDEC,HMC,2011-07-18T07:00:00Z,NA,10720
CDEC,HMC,2011-07-19T07:00:00Z,NA,10605
CDEC,HMC,2011-07-20T07:00:00Z,NA,10379
CDEC,HMC,2011-07-21T07:00:00Z,NA,10090
CDEC,HMC,2011-07-22T07:00:00Z,NA,10079
CDEC,HMC,2011-07-23T07:00:00Z,NA,10085
CDEC,HMC,2011-07-24T07:00:00Z,NA,10106
CDEC,HMC,2011-07-25T07:00:00Z,NA,10197
CDEC,HMC,2011-07-26T07:00:00Z,NA,9939
CDEC,HMC,2011-07-27T07:00:00Z,NA,9727
CDEC,HMC,2011-07-28T07:00:00Z,NA,9514
CDEC,HMC,2011-07-29T07:00:00Z,NA,9600
CDEC,HMC,2011-07-30T07:00:00Z,NA,9903
CDEC,HMC,2011-07-31T07:00:00Z,NA,10061
CDEC,HMC,2011-08-01T07:00:00Z,NA,9901
CDEC,HMC,2011-08-02T07:00:00Z,NA,9670
CDEC,HMC,2011-08-03T07:00:00Z,NA,9626
CDEC,HMC,2011-08-04T07:00:00Z,NA,9893
CDEC,HMC,2011-08-05T07:00:00Z,NA,10002
CDEC,HMC,2011-08-06T07:00:00Z,NA,10354
CDEC,HMC,2011-08-07T07:00:00Z,NA,9980
CDEC,HMC,2011-08-08T07:00:00Z,NA,9631
CDEC,HMC,2011-08-09T07:00:00Z,NA,9570
CDEC,HMC,2011-08-10T07:00:00Z,NA,9611
CDEC,HMC,2011-08-11T07:00:00Z,NA,9541
CDEC,HMC,2011-08-12T07:00:00Z,NA,9475
CDEC,HMC,2011-08-13T07:00:00Z,NA,9675
CDEC,HMC,2011-08-14T07:00:00Z,NA,9449
CDEC,HMC,2011-08-15T07:00:00Z,NA,9308
CDEC,HMC,2011-08-16T07:00:00Z,NA,9237
CDEC,HMC,2011-08-17T07:00:00Z,NA,9213
CDEC,HMC,2011-08-18T07:00:00Z,NA,9246
CDEC,HMC,2011-08-19T07:00:00Z,NA,8928
CDEC,HMC,2011-08-20T07:00:00Z,NA,9139
CDEC,HMC,2011-08-21T07:00:00Z,NA,9137
CDEC,HMC,2011-08-22T07:00:00Z,NA,9157
CDEC,HMC,2011-08-23T07:00:00Z,NA,9097
CDEC,HMC,2011-08-24T07:00:00Z,NA,9165
CDEC,HMC,2011-08-25T07:00:00Z,NA,9109
CDEC,HMC,2011-08-26T07:00:00Z,NA,9302
CDEC,HMC,2011-08-27T07:00:00Z,NA,9248
CDEC,HMC,2011-08-28T07:00:00Z,NA,9471
CDEC,HMC,2011-08-29T07:00:00Z,NA,9465
CDEC,HMC,2011-08-30T07:00:00Z,NA,9560
CDEC,HMC,2011-08-31T07:00:00Z,NA,9596
CDEC,HMC,2011-09-01T07:00:00Z,NA,10325
CDEC,HMC,2011-09-02T07:00:00Z,NA,10001
CDEC,HMC,2011-09-03T07:00:00Z,NA,9761
CDEC,HMC,2011-09-04T07:00:00Z,NA,9677
CDEC,HMC,2011-09-05T07:00:00Z,NA,9769
CDEC,HMC,2011-09-06T07:00:00Z,NA,9826
CDEC,HMC,2011-09-07T07:00:00Z,NA,9885
CDEC,HMC,2011-09-08T07:00:00Z,NA,10048
CDEC,HMC,2011-09-09T07:00:00Z,NA,9926
CDEC,HMC,2011-09-10T07:00:00Z,NA,9756
CDEC,HMC,2011-09-11T07:00:00Z,NA,9640
CDEC,HMC,2011-09-12T07:00:00Z,NA,9449
CDEC,HMC,2011-09-13T07:00:00Z,NA,9683
CDEC,HMC,2011-09-14T07:00:00Z,NA,9898
CDEC,HMC,2011-09-15T07:00:00Z,NA,9646
CDEC,HMC,2011-09-16T07:00:00Z,NA,9338
CDEC,HMC,2011-09-17T07:00:00Z,NA,9236
CDEC,HMC,2011-09-18T07:00:00Z,NA,9479
CDEC,HMC,2011-09-19T07:00:00Z,NA,9451
CDEC,HMC,2011-09-20T07:00:00Z,NA,9493
CDEC,HMC,2011-09-21T07:00:00Z,NA,9580
CDEC,HMC,2011-09-22T07:00:00Z,NA,9434
CDEC,HMC,2011-09-23T07:00:00Z,NA,9441
CDEC,HMC,2011-09-24T07:00:00Z,NA,9090
CDEC,HMC,2011-09-25T07:00:00Z,NA,8910
CDEC,HMC,2011-09-26T07:00:00Z,NA,8868
CDEC,HMC,2011-09-27T07:00:00Z,NA,9106
CDEC,HMC,2011-09-28T07:00:00Z,NA,9125
CDEC,HMC,2011-09-29T07:00:00Z,NA,9205
CDEC,HMC,2011-09-30T07:00:00Z,NA,9280
CDEC,HMC,2011-10-01T07:00:00Z,NA,9199
CDEC,HMC,2011-10-02T07:00:00Z,NA,9196
CDEC,HMC,2011-10-03T07:00:00Z,NA,9066
CDEC,HMC,2011-10-04T07:00:00Z,NA,8930
CDEC,HMC,2011-10-05T07:00:00Z,NA,9701
CDEC,HMC,2011-10-06T07:00:00Z,NA,10244
CDEC,HMC,2011-10-07T07:00:00Z,NA,9955
CDEC,HMC,2011-10-08T07:00:00Z,NA,9663
CDEC,HMC,2011-10-09T07:00:00Z,NA,9661
CDEC,HMC,2011-10-10T07:00:00Z,NA,9673
CDEC,HMC,2011-10-11T07:00:00Z,NA,10076
CDEC,HMC,2011-10-12T07:00:00Z,NA,9916
CDEC,HMC,2011-10-13T07:00:00Z,NA,9589
CDEC,HMC,2011-10-14T07:00:00Z,NA,9661
CDEC,HMC,2011-10-15T07:00:00Z,NA,9595
CDEC,HMC,2011-10-16T07:00:00Z,NA,8679
CDEC,HMC,2011-10-17T07:00:00Z,NA,7650
CDEC,HMC,2011-10-18T07:00:00Z,NA,7428
CDEC,HMC,2011-10-19T07:00:00Z,NA,7234
CDEC,HMC,2011-10-20T07:00:00Z,NA,7106
CDEC,HMC,2011-10-21T07:00:00Z,NA,7691
CDEC,HMC,2011-10-22T07:00:00Z,NA,7763
CDEC,HMC,2011-10-23T07:00:00Z,NA,7733
CDEC,HMC,2011-10-24T07:00:00Z,NA,7685
CDEC,HMC,2011-10-25T07:00:00Z,NA,7565
CDEC,HMC,2011-10-26T07:00:00Z,NA,7430
CDEC,HMC,2011-10-27T07:00:00Z,NA,7451
CDEC,HMC,2011-10-28T07:00:00Z,NA,7313
CDEC,HMC,2011-10-29T07:00:00Z,NA,7292
CDEC,HMC,2011-10-30T07:00:00Z,NA,7272
CDEC,HMC,2011-10-31T07:00:00Z,NA,7229
CDEC,HMC,2011-11-01T07:00:00Z,NA,7190
CDEC,HMC,2011-11-02T07:00:00Z,NA,7107
CDEC,HMC,2011-11-03T07:00:00Z,NA,7095
CDEC,HMC,2011-11-04T07:00:00Z,NA,7077
CDEC,HMC,2011-11-05T07:00:00Z,NA,7111
CDEC,HMC,2011-11-06T07:00:00Z,NA,7186
CDEC,HMC,2011-11-07T08:00:00Z,NA,7303
CDEC,HMC,2011-11-08T08:00:00Z,NA,7354
CDEC,HMC,2011-11-09T08:00:00Z,NA,7296
CDEC,HMC,2011-11-10T08:00:00Z,NA,7229
CDEC,HMC,2011-11-11T08:00:00Z,NA,7331
CDEC,HMC,2011-11-12T08:00:00Z,NA,7431
CDEC,HMC,2011-11-13T08:00:00Z,NA,7470
CDEC,HMC,2011-11-14T08:00:00Z,NA,7505
CDEC,HMC,2011-11-15T08:00:00Z,NA,7517
CDEC,HMC,2011-11-16T08:00:00Z,NA,7544
CDEC,HMC,2011-11-17T08:00:00Z,NA,7481
CDEC,HMC,2011-11-18T08:00:00Z,NA,7480
CDEC,HMC,2011-11-19T08:00:00Z,NA,7589
CDEC,HMC,2011-11-20T08:00:00Z,NA,7909
CDEC,HMC,2011-11-21T08:00:00Z,NA,7594
CDEC,HMC,2011-11-22T08:00:00Z,NA,7854
CDEC,HMC,2011-11-23T08:00:00Z,NA,8038
CDEC,HMC,2011-11-24T08:00:00Z,NA,8673
CDEC,HMC,2011-11-25T08:00:00Z,NA,8978
CDEC,HMC,2011-11-26T08:00:00Z,NA,8562
CDEC,HMC,2011-11-27T08:00:00Z,NA,8303
CDEC,HMC,2011-11-28T08:00:00Z,NA,7405
CDEC,HMC,2011-11-29T08:00:00Z,NA,7306
CDEC,HMC,2011-11-30T08:00:00Z,NA,6991
CDEC,HMC,2011-12-01T08:00:00Z,NA,7062
CDEC,HMC,2011-12-02T08:00:00Z,NA,6978
CDEC,HMC,2011-12-03T08:00:00Z,NA,6961
CDEC,HMC,2011-12-04T08:00:00Z,NA,6639
CDEC,HMC,2011-12-05T08:00:00Z,NA,6493
CDEC,HMC,2011-12-06T08:00:00Z,NA,6489
CDEC,HMC,2011-12-07T08:00:00Z,NA,6308
CDEC,HMC,2011-12-08T08:00:00Z,NA,6045
CDEC,HMC,2011-12-09T08:00:00Z,NA,5818
CDEC,HMC,2011-12-10T08:00:00Z,NA,5734
CDEC,HMC,2011-12-11T08:00:00Z,NA,5778
CDEC,HMC,2011-12-12T08:00:00Z,NA,5644
CDEC,HMC,2011-12-13T08:00:00Z,NA,5642
CDEC,HMC,2011-12-14T08:00:00Z,NA,5726
CDEC,HMC,2011-12-15T08:00:00Z,NA,5792
CDEC,HMC,2011-12-16T08:00:00Z,NA,5760
CDEC,HMC,2011-12-17T08:00:00Z,NA,5768
CDEC,HMC,2011-12-18T08:00:00Z,NA,5694
CDEC,HMC,2011-12-19T08:00:00Z,NA,5668
CDEC,HMC,2011-12-20T08:00:00Z,NA,5625
CDEC,HMC,2011-12-21T08:00:00Z,NA,5620
CDEC,HMC,2011-12-22T08:00:00Z,NA,5511
CDEC,HMC,2011-12-23T08:00:00Z,NA,5479
CDEC,HMC,2011-12-24T08:00:00Z,NA,5474
CDEC,HMC,2011-12-25T08:00:00Z,NA,5481
CDEC,HMC,2011-12-26T08:00:00Z,NA,5491
CDEC,HMC,2011-12-27T08:00:00Z,NA,5491
CDEC,HMC,2011-12-28T08:00:00Z,NA,5514
CDEC,HMC,2011-12-29T08:00:00Z,NA,5512
CDEC,HMC,2011-12-30T08:00:00Z,NA,5449
CDEC,HMC,2011-12-31T08:00:00Z,NA,5452
CDEC,HMC,2012-01-01T08:00:00Z,NA,5464
CDEC,HMC,2012-01-02T08:00:00Z,NA,5416
CDEC,HMC,2012-01-03T08:00:00Z,NA,5389
CDEC,HMC,2012-01-04T08:00:00Z,NA,5288
CDEC,HMC,2012-01-05T08:00:00Z,NA,5157
CDEC,HMC,2012-01-06T08:00:00Z,NA,5024
CDEC,HMC,2012-01-07T08:00:00Z,NA,5384
CDEC,HMC,2012-01-08T08:00:00Z,NA,6189
CDEC,HMC,2012-01-09T08:00:00Z,NA,6182
CDEC,HMC,2012-01-10T08:00:00Z,NA,6111
CDEC,HMC,2012-01-11T08:00:00Z,NA,6026
CDEC,HMC,2012-01-12T08:00:00Z,NA,5924
CDEC,HMC,2012-01-13T08:00:00Z,NA,5826
CDEC,HMC,2012-01-14T08:00:00Z,NA,5700
CDEC,HMC,2012-01-15T08:00:00Z,NA,5689
CDEC,HMC,2012-01-16T08:00:00Z,NA,5704
CDEC,HMC,2012-01-17T08:00:00Z,NA,5792
CDEC,HMC,2012-01-18T08:00:00Z,NA,5805
CDEC,HMC,2012-01-19T08:00:00Z,NA,5761
CDEC,HMC,2012-01-20T08:00:00Z,NA,6424
CDEC,HMC,2012-01-21T08:00:00Z,NA,19646
CDEC,HMC,2012-01-22T08:00:00Z,NA,13088
CDEC,HMC,2012-01-23T08:00:00Z,NA,23834
CDEC,HMC,2012-01-24T08:00:00Z,NA,15806
CDEC,HMC,2012-01-25T08:00:00Z,NA,9389
CDEC,HMC,2012-01-26T08:00:00Z,NA,8864
CDEC,HMC,2012-01-27T08:00:00Z,NA,9573
CDEC,HMC,2012-01-28T08:00:00Z,NA,8655
CDEC,HMC,2012-01-29T08:00:00Z,NA,7759
CDEC,HMC,2012-01-30T08:00:00Z,NA,7276
CDEC,HMC,2012-01-31T08:00:00Z,NA,6994
CDEC,HMC,2012-02-01T08:00:00Z,NA,6734
CDEC,HMC,2012-02-02T08:00:00Z,NA,6364
CDEC,HMC,2012-02-03T08:00:00Z,NA,6118
CDEC,HMC,2012-02-04T08:00:00Z,NA,5847
CDEC,HMC,2012-02-05T08:00:00Z,NA,5651
CDEC,HMC,2012-02-06T08:00:00Z,NA,5471
CDEC,HMC,2012-02-07T08:00:00Z,NA,5376
CDEC,HMC,2012-02-08T08:00:00Z,NA,5251
CDEC,HMC,2012-02-09T08:00:00Z,NA,5468
CDEC,HMC,2012-02-10T08:00:00Z,NA,5823
CDEC,HMC,2012-02-11T08:00:00Z,NA,5859
CDEC,HMC,2012-02-12T08:00:00Z,NA,5942
CDEC,HMC,2012-02-13T08:00:00Z,NA,6539
CDEC,HMC,2012-02-14T08:00:00Z,NA,6969
CDEC,HMC,2012-02-15T08:00:00Z,NA,6245
CDEC,HMC,2012-02-16T08:00:00Z,NA,5928
CDEC,HMC,2012-02-17T08:00:00Z,NA,5871
