STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BTC,D,41,M FLOW,20160703 0000,20160703 0000,5613, ,CFS
BTC,D,41,M FLOW,20160704 0000,20160704 0000,5653, ,CFS
BTC,D,41,M FLOW,20160705 0000,20160705 0000,5664, ,CFS
BTC,D,41,M FLOW,20160706 0000,20160706 0000,5639, ,CFS
BTC,D,41,M FLOW,20160707 0000,20160707 0000,5630, ,CFS
BTC,D,41,M FLOW,20160708 0000,20160708 0000,5710, ,CFS
BTC,D,41,M FLOW,20160709 0000,20160709 0000,6053, ,CFS
BTC,D,41,M FLOW,20160710 0000,20160710 0000,6382, ,CFS
BTC,D,41,M FLOW,20160711 0000,20160711 0000,6415, ,CFS
BTC,D,41,M FLOW,20160712 0000,20160712 0000,6338, ,CFS
BTC,D,41,M FLOW,20160713 0000,20160713 0000,6143, ,CFS
BTC,D,41,M FLOW,20160714 0000,20160714 0000,6021, ,CFS
BTC,D,41,M FLOW,20160715 0000,20160715 0000,5965, ,CFS
BTC,D,41,M FLOW,20160716 0000,20160716 0000,6031, ,CFS
BTC,D,41,M FLOW,20160717 0000,20160717 0000,6039, ,CFS
BTC,D,41,M FLOW,20160718 0000,20160718 0000,6063, ,CFS
BTC,D,41,M FLOW,20160719 0000,20160719 0000,6072, ,CFS
BTC,D,41,M FLOW,20160720 0000,20160720 0000,6132, ,CFS
BTC,D,41,M FLOW,20160721 0000,20160721 0000,6129, ,CFS
BTC,D,41,M FLOW,20160722 0000,20160722 0000,6128, ,CFS
BTC,D,41,M FLOW,20160723 0000,20160723 0000,6021, ,CFS
BTC,D,41,M FLOW,20160724 0000,20160724 0000,5981, ,CFS
BTC,D,41,M FLOW,20160725 0000,20160725 0000,6011, ,CFS
BTC,D,41,M FLOW,20160726 0000,20160726 0000,6210, ,CFS
BTC,D,41,M FLOW,20160727 0000,20160727 0000,6115, ,CFS
BTC,D,41,M FLOW,20160728 0000,20160728 0000,6222, ,CFS
BTC,D,41,M FLOW,20160729 0000,20160729 0000,6334, ,CFS
BTC,D,41,M FLOW,20160730 0000,20160730 0000,6490, ,CFS
BTC,D,41,M FLOW,20160731 0000,20160731 0000,6559, ,CFS
BTC,D,41,M FLOW,20160801 0000,20160801 0000,6604, ,CFS
BTC,D,41,M FLOW,20160802 0000,20160802 0000,6610, ,CFS
BTC,D,41,M FLOW,20160803 0000,20160803 0000,6621, ,CFS
BTC,D,41,M FLOW,20160804 0000,20160804 0000,6562, ,CFS
BTC,D,41,M FLOW,20160805 0000,20160805 0000,6554, ,CFS
BTC,D,41,M FLOW,20160806 0000,20160806 0000,6580, ,CFS
BTC,D,41,M FLOW,20160807 0000,20160807 0000,6685, ,CFS
BTC,D,41,M FLOW,20160808 0000,20160808 0000,6782, ,CFS
BTC,D,41,M FLOW,20160809 0000,20160809 0000,6730, ,CFS
BTC,D,41,M FLOW,20160810 0000,20160810 0000,6689, ,CFS
BTC,D,41,M FLOW,20160811 0000,20160811 0000,6890, ,CFS
BTC,D,41,M FLOW,20160812 0000,20160812 0000,6958, ,CFS
BTC,D,41,M FLOW,20160813 0000,20160813 0000,6975, ,CFS
BTC,D,41,M FLOW,20160814 0000,20160814 0000,7018, ,CFS
BTC,D,41,M FLOW,20160815 0000,20160815 0000,7048, ,CFS
BTC,D,41,M FLOW,20160816 0000,20160816 0000,7028, ,CFS
BTC,D,41,M FLOW,20160817 0000,20160817 0000,6971, ,CFS
BTC,D,41,M FLOW,20160818 0000,20160818 0000,6984, ,CFS
BTC,D,41,M FLOW,20160819 0000,20160819 0000,7039, ,CFS
BTC,D,41,M FLOW,20160820 0000,20160820 0000,7100, ,CFS
BTC,D,41,M FLOW,20160821 0000,20160821 0000,7137, ,CFS
BTC,D,41,M FLOW,20160822 0000,20160822 0000,7204, ,CFS
BTC,D,41,M FLOW,20160823 0000,20160823 0000,7347, ,CFS
BTC,D,41,M FLOW,20160824 0000,20160824 0000,7527, ,CFS
BTC,D,41,M FLOW,20160825 0000,20160825 0000,7714, ,CFS
BTC,D,41,M FLOW,20160826 0000,20160826 0000,7896, ,CFS
BTC,D,41,M FLOW,20160827 0000,20160827 0000,8000, ,CFS
BTC,D,41,M FLOW,20160828 0000,20160828 0000,8061, ,CFS
BTC,D,41,M FLOW,20160829 0000,20160829 0000,8147, ,CFS
BTC,D,41,M FLOW,20160830 0000,20160830 0000,8260, ,CFS
BTC,D,41,M FLOW,20160831 0000,20160831 0000,8294, ,CFS
BTC,D,41,M FLOW,20160901 0000,20160901 0000,8279, ,CFS
BTC,D,41,M FLOW,20160902 0000,20160902 0000,8116, ,CFS
BTC,D,41,M FLOW,20160903 0000,20160903 0000,8022, ,CFS
BTC,D,41,M FLOW,20160904 0000,20160904 0000,8057, ,CFS
BTC,D,41,M FLOW,20160905 0000,20160905 0000,8174, ,CFS
BTC,D,41,M FLOW,20160906 0000,20160906 0000,8275, ,CFS
BTC,D,41,M FLOW,20160907 0000,20160907 0000,8074, ,CFS
BTC,D,41,M FLOW,20160908 0000,20160908 0000,7898, ,CFS
BTC,D,41,M FLOW,20160909 0000,20160909 0000,7964, ,CFS
BTC,D,41,M FLOW,20160910 0000,20160910 0000,7692, ,CFS
BTC,D,41,M FLOW,20160911 0000,20160911 0000,7503, ,CFS
BTC,D,41,M FLOW,20160912 0000,20160912 0000,7534, ,CFS
BTC,D,41,M FLOW,20160913 0000,20160913 0000,7600, ,CFS
BTC,D,41,M FLOW,20160914 0000,20160914 0000,7625, ,CFS
BTC,D,41,M FLOW,20160915 0000,20160915 0000,7614, ,CFS
BTC,D,41,M FLOW,20160916 0000,20160916 0000,7667, ,CFS
BTC,D,41,M FLOW,20160917 0000,20160917 0000,7659, ,CFS
BTC,D,41,M FLOW,20160918 0000,20160918 0000,7717, ,CFS
BTC,D,41,M FLOW,20160919 0000,20160919 0000,7694, ,CFS
BTC,D,41,M FLOW,20160920 0000,20160920 0000,7712, ,CFS
BTC,D,41,M FLOW,20160921 0000,20160921 0000,7562, ,CFS
BTC,D,41,M FLOW,20160922 0000,20160922 0000,7352, ,CFS
BTC,D,41,M FLOW,20160923 0000,20160923 0000,7217, ,CFS
BTC,D,41,M FLOW,20160924 0000,20160924 0000,6963, ,CFS
BTC,D,41,M FLOW,20160925 0000,20160925 0000,6945, ,CFS
BTC,D,41,M FLOW,20160926 0000,20160926 0000,6945, ,CFS
BTC,D,41,M FLOW,20160927 0000,20160927 0000,6941, ,CFS
BTC,D,41,M FLOW,20160928 0000,20160928 0000,6820, ,CFS
BTC,D,41,M FLOW,20160929 0000,20160929 0000,6658, ,CFS
BTC,D,41,M FLOW,20160930 0000,20160930 0000,6556, ,CFS
BTC,D,41,M FLOW,20161001 0000,20161001 0000,6575, ,CFS
BTC,D,41,M FLOW,20161002 0000,20161002 0000,6537, ,CFS
BTC,D,41,M FLOW,20161003 0000,20161003 0000,6712, ,CFS
BTC,D,41,M FLOW,20161004 0000,20161004 0000,6688, ,CFS
BTC,D,41,M FLOW,20161005 0000,20161005 0000,6445, ,CFS
BTC,D,41,M FLOW,20161006 0000,20161006 0000,6296, ,CFS
BTC,D,41,M FLOW,20161007 0000,20161007 0000,6132, ,CFS
BTC,D,41,M FLOW,20161008 0000,20161008 0000,5997, ,CFS
BTC,D,41,M FLOW,20161009 0000,20161009 0000,5938, ,CFS
BTC,D,41,M FLOW,20161010 0000,20161010 0000,5924, ,CFS
BTC,D,41,M FLOW,20161011 0000,20161011 0000,5762, ,CFS
BTC,D,41,M FLOW,20161012 0000,20161012 0000,5620, ,CFS
BTC,D,41,M FLOW,20161013 0000,20161013 0000,5659, ,CFS
BTC,D,41,M FLOW,20161014 0000,20161014 0000,5866, ,CFS
BTC,D,41,M FLOW,20161015 0000,20161015 0000,6345, ,CFS
BTC,D,41,M FLOW,20161016 0000,20161016 0000,6372, ,CFS
BTC,D,41,M FLOW,20161017 0000,20161017 0000,6229, ,CFS
BTC,D,41,M FLOW,20161018 0000,20161018 0000,6197, ,CFS
BTC,D,41,M FLOW,20161019 0000,20161019 0000,5929, ,CFS
BTC,D,41,M FLOW,20161020 0000,20161020 0000,5612, ,CFS
BTC,D,41,M FLOW,20161021 0000,20161021 0000,5464, ,CFS
BTC,D,41,M FLOW,20161022 0000,20161022 0000,5231, ,CFS
BTC,D,41,M FLOW,20161023 0000,20161023 0000,4944, ,CFS
BTC,D,41,M FLOW,20161024 0000,20161024 0000,4868, ,CFS
BTC,D,41,M FLOW,20161025 0000,20161025 0000,5244, ,CFS
BTC,D,41,M FLOW,20161026 0000,20161026 0000,7123, ,CFS
BTC,D,41,M FLOW,20161027 0000,20161027 0000,6186, ,CFS
BTC,D,41,M FLOW,20161028 0000,20161028 0000,6154, ,CFS
BTC,D,41,M FLOW,20161029 0000,20161029 0000,7781, ,CFS
BTC,D,41,M FLOW,20161030 0000,20161030 0000,8139, ,CFS
BTC,D,41,M FLOW,20161031 0000,20161031 0000,8244, ,CFS
BTC,D,41,M FLOW,20161101 0000,20161101 0000,9775, ,CFS
BTC,D,41,M FLOW,20161102 0000,20161102 0000,12135, ,CFS
BTC,D,41,M FLOW,20161103 0000,20161103 0000,8990, ,CFS
BTC,D,41,M FLOW,20161104 0000,20161104 0000,7411, ,CFS
BTC,D,41,M FLOW,20161105 0000,20161105 0000,6637, ,CFS
BTC,D,41,M FLOW,20161106 0000,20161106 0000,6244, ,CFS
BTC,D,41,M FLOW,20161107 0000,20161107 0000,6096, ,CFS
BTC,D,41,M FLOW,20161108 0000,20161108 0000,6008, ,CFS
BTC,D,41,M FLOW,20161109 0000,20161109 0000,5829, ,CFS
BTC,D,41,M FLOW,20161110 0000,20161110 0000,5680, ,CFS
BTC,D,41,M FLOW,20161111 0000,20161111 0000,5605, ,CFS
BTC,D,41,M FLOW,20161112 0000,20161112 0000,5523, ,CFS
BTC,D,41,M FLOW,20161113 0000,20161113 0000,5464, ,CFS
BTC,D,41,M FLOW,20161114 0000,20161114 0000,5440, ,CFS
BTC,D,41,M FLOW,20161115 0000,20161115 0000,5431, ,CFS
BTC,D,41,M FLOW,20161116 0000,20161116 0000,5402, ,CFS
BTC,D,41,M FLOW,20161117 0000,20161117 0000,5418, ,CFS
BTC,D,41,M FLOW,20161118 0000,20161118 0000,5423, ,CFS
BTC,D,41,M FLOW,20161119 0000,20161119 0000,5768, ,CFS
BTC,D,41,M FLOW,20161120 0000,20161120 0000,8511, ,CFS
BTC,D,41,M FLOW,20161121 0000,20161121 0000,17051, ,CFS
BTC,D,41,M FLOW,20161122 0000,20161122 0000,11767, ,CFS
BTC,D,41,M FLOW,20161123 0000,20161123 0000,8909, ,CFS
BTC,D,41,M FLOW,20161124 0000,20161124 0000,9850, ,CFS
BTC,D,41,M FLOW,20161125 0000,20161125 0000,8440, ,CFS
BTC,D,41,M FLOW,20161126 0000,20161126 0000,7669, ,CFS
BTC,D,41,M FLOW,20161127 0000,20161127 0000,10758, ,CFS
BTC,D,41,M FLOW,20161128 0000,20161128 0000,12641, ,CFS
BTC,D,41,M FLOW,20161129 0000,20161129 0000,10012, ,CFS
BTC,D,41,M FLOW,20161130 0000,20161130 0000,8811, ,CFS
BTC,D,41,M FLOW,20161201 0000,20161201 0000,7962, ,CFS
BTC,D,41,M FLOW,20161202 0000,20161202 0000,7488, ,CFS
BTC,D,41,M FLOW,20161203 0000,20161203 0000,7083, ,CFS
BTC,D,41,M FLOW,20161204 0000,20161204 0000,6796, ,CFS
BTC,D,41,M FLOW,20161205 0000,20161205 0000,6623, ,CFS
BTC,D,41,M FLOW,20161206 0000,20161206 0000,6486, ,CFS
BTC,D,41,M FLOW,20161207 0000,20161207 0000,6382, ,CFS
BTC,D,41,M FLOW,20161208 0000,20161208 0000,6459, ,CFS
BTC,D,41,M FLOW,20161209 0000,20161209 0000,9168, ,CFS
BTC,D,41,M FLOW,20161210 0000,20161210 0000,15170, ,CFS
BTC,D,41,M FLOW,20161211 0000,20161211 0000,39147, ,CFS
BTC,D,41,M FLOW,20161212 0000,20161212 0000,23897, ,CFS
BTC,D,41,M FLOW,20161213 0000,20161213 0000,15365, ,CFS
BTC,D,41,M FLOW,20161214 0000,20161214 0000,15771, ,CFS
BTC,D,41,M FLOW,20161215 0000,20161215 0000,30186, ,CFS
BTC,D,41,M FLOW,20161216 0000,20161216 0000,58545, ,CFS
BTC,D,41,M FLOW,20161217 0000,20161217 0000,67897, ,CFS
BTC,D,41,M FLOW,20161218 0000,20161218 0000,34250, ,CFS
BTC,D,41,M FLOW,20161219 0000,20161219 0000,20535, ,CFS
BTC,D,41,M FLOW,20161220 0000,20161220 0000,17813, ,CFS
BTC,D,41,M FLOW,20161221 0000,20161221 0000,16244, ,CFS
BTC,D,41,M FLOW,20161222 0000,20161222 0000,17246, ,CFS
BTC,D,41,M FLOW,20161223 0000,20161223 0000,17373, ,CFS
BTC,D,41,M FLOW,20161224 0000,20161224 0000,24951, ,CFS
BTC,D,41,M FLOW,20161225 0000,20161225 0000,22870, ,CFS
BTC,D,41,M FLOW,20161226 0000,20161226 0000,18225, ,CFS
BTC,D,41,M FLOW,20161227 0000,20161227 0000,16487, ,CFS
BTC,D,41,M FLOW,20161228 0000,20161228 0000,15549, ,CFS
BTC,D,41,M FLOW,20161229 0000,20161229 0000,14900, ,CFS
BTC,D,41,M FLOW,20161230 0000,20161230 0000,14472, ,CFS
BTC,D,41,M FLOW,20161231 0000,20161231 0000,13424, ,CFS
BTC,D,41,M FLOW,20170101 0000,20170101 0000,12075, ,CFS
BTC,D,41,M FLOW,20170102 0000,20170102 0000,10960, ,CFS
BTC,D,41,M FLOW,20170103 0000,20170103 0000,10399, ,CFS
BTC,D,41,M FLOW,20170104 0000,20170104 0000,18792, ,CFS
BTC,D,41,M FLOW,20170105 0000,20170105 0000,28924, ,CFS
BTC,D,41,M FLOW,20170106 0000,20170106 0000,17365, ,CFS
BTC,D,41,M FLOW,20170107 0000,20170107 0000,15504, ,CFS
BTC,D,41,M FLOW,20170108 0000,20170108 0000,32993, ,CFS
BTC,D,41,M FLOW,20170109 0000,20170109 0000,67012, ,CFS
BTC,D,41,M FLOW,20170110 0000,20170110 0000,82998, ,CFS
BTC,D,41,M FLOW,20170111 0000,20170111 0000,79049, ,CFS
BTC,D,41,M FLOW,20170112 0000,20170112 0000,83320, ,CFS
BTC,D,41,M FLOW,20170113 0000,20170113 0000,77645, ,CFS
BTC,D,41,M FLOW,20170114 0000,20170114 0000,70812, ,CFS
BTC,D,41,M FLOW,20170115 0000,20170115 0000,63628, ,CFS
BTC,D,41,M FLOW,20170116 0000,20170116 0000,58197, ,CFS
BTC,D,41,M FLOW,20170117 0000,20170117 0000,54470, ,CFS
BTC,D,41,M FLOW,20170118 0000,20170118 0000,51546, ,CFS
BTC,D,41,M FLOW,20170119 0000,20170119 0000,60709, ,CFS
BTC,D,41,M FLOW,20170120 0000,20170120 0000,76489, ,CFS
BTC,D,41,M FLOW,20170121 0000,20170121 0000,80329, ,CFS
BTC,D,41,M FLOW,20170122 0000,20170122 0000,80806, ,CFS
BTC,D,41,M FLOW,20170123 0000,20170123 0000,83014, ,CFS
BTC,D,41,M FLOW,20170124 0000,20170124 0000,76777, ,CFS
BTC,D,41,M FLOW,20170125 0000,20170125 0000,62751, ,CFS
BTC,D,41,M FLOW,20170126 0000,20170126 0000,53119, ,CFS
BTC,D,41,M FLOW,20170127 0000,20170127 0000,48523, ,CFS
BTC,D,41,M FLOW,20170128 0000,20170128 0000,44765, ,CFS
BTC,D,41,M FLOW,20170129 0000,20170129 0000,40444, ,CFS
BTC,D,41,M FLOW,20170130 0000,20170130 0000,37429, ,CFS
BTC,D,41,M FLOW,20170131 0000,20170131 0000,36307, ,CFS
BTC,D,41,M FLOW,20170201 0000,20170201 0000,35506, ,CFS
BTC,D,41,M FLOW,20170202 0000,20170202 0000,35205, ,CFS
BTC,D,41,M FLOW,20170203 0000,20170203 0000,---, ,CFS
BTC,D,41,M FLOW,20170204 0000,20170204 0000,51328, ,CFS
BTC,D,41,M FLOW,20170205 0000,20170205 0000,51073, ,CFS
BTC,D,41,M FLOW,20170206 0000,20170206 0000,49445, ,CFS
BTC,D,41,M FLOW,20170207 0000,20170207 0000,59306, ,CFS
BTC,D,41,M FLOW,20170208 0000,20170208 0000,80916, ,CFS
BTC,D,41,M FLOW,20170209 0000,20170209 0000,90539, ,CFS
BTC,D,41,M FLOW,20170210 0000,20170210 0000,87556, ,CFS
BTC,D,41,M FLOW,20170211 0000,20170211 0000,91598, ,CFS
BTC,D,41,M FLOW,20170212 0000,20170212 0000,90707, ,CFS
BTC,D,41,M FLOW,20170213 0000,20170213 0000,87438, ,CFS
BTC,D,41,M FLOW,20170214 0000,20170214 0000,86609, ,CFS
BTC,D,41,M FLOW,20170215 0000,20170215 0000,87324, ,CFS
BTC,D,41,M FLOW,20170216 0000,20170216 0000,88319, ,CFS
BTC,D,41,M FLOW,20170217 0000,20170217 0000,85389, ,CFS
BTC,D,41,M FLOW,20170218 0000,20170218 0000,84857, ,CFS
BTC,D,41,M FLOW,20170219 0000,20170219 0000,104861, ,CFS
BTC,D,41,M FLOW,20170220 0000,20170220 0000,103102, ,CFS
BTC,D,41,M FLOW,20170221 0000,20170221 0000,87639, ,CFS
BTC,D,41,M FLOW,20170222 0000,20170222 0000,84521, ,CFS
BTC,D,41,M FLOW,20170223 0000,20170223 0000,83316, ,CFS
BTC,D,41,M FLOW,20170224 0000,20170224 0000,86307, ,CFS
BTC,D,41,M FLOW,20170225 0000,20170225 0000,87387, ,CFS
BTC,D,41,M FLOW,20170226 0000,20170226 0000,86611, ,CFS
BTC,D,41,M FLOW,20170227 0000,20170227 0000,85723, ,CFS
BTC,D,41,M FLOW,20170228 0000,20170228 0000,84386, ,CFS
BTC,D,41,M FLOW,20170301 0000,20170301 0000,82705, ,CFS
BTC,D,41,M FLOW,20170302 0000,20170302 0000,81278, ,CFS
BTC,D,41,M FLOW,20170303 0000,20170303 0000,78428, ,CFS
BTC,D,41,M FLOW,20170304 0000,20170304 0000,71348, ,CFS
BTC,D,41,M FLOW,20170305 0000,20170305 0000,63179, ,CFS
BTC,D,41,M FLOW,20170306 0000,20170306 0000,57192, ,CFS
BTC,D,41,M FLOW,20170307 0000,20170307 0000,48343, ,CFS
BTC,D,41,M FLOW,20170308 0000,20170308 0000,42416, ,CFS
BTC,D,41,M FLOW,20170309 0000,20170309 0000,37221, ,CFS
BTC,D,41,M FLOW,20170310 0000,20170310 0000,33297, ,CFS
BTC,D,41,M FLOW,20170311 0000,20170311 0000,30568, ,CFS
BTC,D,41,M FLOW,20170312 0000,20170312 0000,27920, ,CFS
BTC,D,41,M FLOW,20170313 0000,20170313 0000,25649, ,CFS
BTC,D,41,M FLOW,20170314 0000,20170314 0000,23623, ,CFS
BTC,D,41,M FLOW,20170315 0000,20170315 0000,22739, ,CFS
BTC,D,41,M FLOW,20170316 0000,20170316 0000,21346, ,CFS
BTC,D,41,M FLOW,20170317 0000,20170317 0000,20758, ,CFS
BTC,D,41,M FLOW,20170318 0000,20170318 0000,20381, ,CFS
BTC,D,41,M FLOW,20170319 0000,20170319 0000,20269, ,CFS
BTC,D,41,M FLOW,20170320 0000,20170320 0000,20143, ,CFS
BTC,D,41,M FLOW,20170321 0000,20170321 0000,20215, ,CFS
BTC,D,41,M FLOW,20170322 0000,20170322 0000,23302, ,CFS
BTC,D,41,M FLOW,20170323 0000,20170323 0000,26857, ,CFS
BTC,D,41,M FLOW,20170324 0000,20170324 0000,25734, ,CFS
BTC,D,41,M FLOW,20170325 0000,20170325 0000,34487, ,CFS
BTC,D,41,M FLOW,20170326 0000,20170326 0000,35213, ,CFS
BTC,D,41,M FLOW,20170327 0000,20170327 0000,29149, ,CFS
BTC,D,41,M FLOW,20170328 0000,20170328 0000,29201, ,CFS
BTC,D,41,M FLOW,20170329 0000,20170329 0000,25914, ,CFS
BTC,D,41,M FLOW,20170330 0000,20170330 0000,24327, ,CFS
BTC,D,41,M FLOW,20170331 0000,20170331 0000,23794, ,CFS
BTC,D,41,M FLOW,20170401 0000,20170401 0000,22824, ,CFS
BTC,D,41,M FLOW,20170402 0000,20170402 0000,21876, ,CFS
BTC,D,41,M FLOW,20170403 0000,20170403 0000,21211, ,CFS
BTC,D,41,M FLOW,20170404 0000,20170404 0000,20547, ,CFS
BTC,D,41,M FLOW,20170405 0000,20170405 0000,20096, ,CFS
BTC,D,41,M FLOW,20170406 0000,20170406 0000,19809, ,CFS
BTC,D,41,M FLOW,20170407 0000,20170407 0000,26101, ,CFS
BTC,D,41,M FLOW,20170408 0000,20170408 0000,36871, ,CFS
BTC,D,41,M FLOW,20170409 0000,20170409 0000,31739, ,CFS
BTC,D,41,M FLOW,20170410 0000,20170410 0000,26168, ,CFS
BTC,D,41,M FLOW,20170411 0000,20170411 0000,24311, ,CFS
BTC,D,41,M FLOW,20170412 0000,20170412 0000,23634, ,CFS
BTC,D,41,M FLOW,20170413 0000,20170413 0000,25622, ,CFS
BTC,D,41,M FLOW,20170414 0000,20170414 0000,36667, ,CFS
BTC,D,41,M FLOW,20170415 0000,20170415 0000,37824, ,CFS
BTC,D,41,M FLOW,20170416 0000,20170416 0000,37727, ,CFS
BTC,D,41,M FLOW,20170417 0000,20170417 0000,37481, ,CFS
BTC,D,41,M FLOW,20170418 0000,20170418 0000,38120, ,CFS
BTC,D,41,M FLOW,20170419 0000,20170419 0000,39228, ,CFS
BTC,D,41,M FLOW,20170420 0000,20170420 0000,41567, ,CFS
BTC,D,41,M FLOW,20170421 0000,20170421 0000,43552, ,CFS
BTC,D,41,M FLOW,20170422 0000,20170422 0000,42941, ,CFS
BTC,D,41,M FLOW,20170423 0000,20170423 0000,41943, ,CFS
BTC,D,41,M FLOW,20170424 0000,20170424 0000,41003, ,CFS
BTC,D,41,M FLOW,20170425 0000,20170425 0000,41157, ,CFS
BTC,D,41,M FLOW,20170426 0000,20170426 0000,38307, ,CFS
BTC,D,41,M FLOW,20170427 0000,20170427 0000,32961, ,CFS
BTC,D,41,M FLOW,20170428 0000,20170428 0000,29328, ,CFS
BTC,D,41,M FLOW,20170429 0000,20170429 0000,25872, ,CFS
BTC,D,41,M FLOW,20170430 0000,20170430 0000,23099, ,CFS
BTC,D,41,M FLOW,20170501 0000,20170501 0000,20609, ,CFS
BTC,D,41,M FLOW,20170502 0000,20170502 0000,18264, ,CFS
BTC,D,41,M FLOW,20170503 0000,20170503 0000,16539, ,CFS
BTC,D,41,M FLOW,20170504 0000,20170504 0000,14915, ,CFS
BTC,D,41,M FLOW,20170505 0000,20170505 0000,13445, ,CFS
BTC,D,41,M FLOW,20170506 0000,20170506 0000,12349, ,CFS
BTC,D,41,M FLOW,20170507 0000,20170507 0000,11232, ,CFS
BTC,D,41,M FLOW,20170508 0000,20170508 0000,14170, ,CFS
BTC,D,41,M FLOW,20170509 0000,20170509 0000,15952, ,CFS
BTC,D,41,M FLOW,20170510 0000,20170510 0000,15647, ,CFS
BTC,D,41,M FLOW,20170511 0000,20170511 0000,15282, ,CFS
BTC,D,41,M FLOW,20170512 0000,20170512 0000,15290, ,CFS
BTC,D,41,M FLOW,20170513 0000,20170513 0000,15151, ,CFS
BTC,D,41,M FLOW,20170514 0000,20170514 0000,14900, ,CFS
BTC,D,41,M FLOW,20170515 0000,20170515 0000,14732, ,CFS
BTC,D,41,M FLOW,20170516 0000,20170516 0000,14354, ,CFS
BTC,D,41,M FLOW,20170517 0000,20170517 0000,14270, ,CFS
BTC,D,41,M FLOW,20170518 0000,20170518 0000,14100, ,CFS
BTC,D,41,M FLOW,20170519 0000,20170519 0000,13923, ,CFS
BTC,D,41,M FLOW,20170520 0000,20170520 0000,13828, ,CFS
BTC,D,41,M FLOW,20170521 0000,20170521 0000,13900, ,CFS
BTC,D,41,M FLOW,20170522 0000,20170522 0000,14053, ,CFS
BTC,D,41,M FLOW,20170523 0000,20170523 0000,14257, ,CFS
BTC,D,41,M FLOW,20170524 0000,20170524 0000,14346, ,CFS
BTC,D,41,M FLOW,20170525 0000,20170525 0000,14004, ,CFS
BTC,D,41,M FLOW,20170526 0000,20170526 0000,13420, ,CFS
BTC,D,41,M FLOW,20170527 0000,20170527 0000,13101, ,CFS
BTC,D,41,M FLOW,20170528 0000,20170528 0000,12854, ,CFS
BTC,D,41,M FLOW,20170529 0000,20170529 0000,12695, ,CFS
BTC,D,41,M FLOW,20170530 0000,20170530 0000,12850, ,CFS
BTC,D,41,M FLOW,20170531 0000,20170531 0000,12983, ,CFS
BTC,D,41,M FLOW,20170601 0000,20170601 0000,13010, ,CFS
BTC,D,41,M FLOW,20170602 0000,20170602 0000,12815, ,CFS
BTC,D,41,M FLOW,20170603 0000,20170603 0000,12656, ,CFS
BTC,D,41,M FLOW,20170604 0000,20170604 0000,12514, ,CFS
BTC,D,41,M FLOW,20170605 0000,20170605 0000,12560, ,CFS
BTC,D,41,M FLOW,20170606 0000,20170606 0000,12451, ,CFS
BTC,D,41,M FLOW,20170607 0000,20170607 0000,12287, ,CFS
BTC,D,41,M FLOW,20170608 0000,20170608 0000,12046, ,CFS
BTC,D,41,M FLOW,20170609 0000,20170609 0000,11736, ,CFS
BTC,D,41,M FLOW,20170610 0000,20170610 0000,11569, ,CFS
BTC,D,41,M FLOW,20170611 0000,20170611 0000,11451, ,CFS
BTC,D,41,M FLOW,20170612 0000,20170612 0000,11410, ,CFS
BTC,D,41,M FLOW,20170613 0000,20170613 0000,11304, ,CFS
BTC,D,41,M FLOW,20170614 0000,20170614 0000,11085, ,CFS
BTC,D,41,M FLOW,20170615 0000,20170615 0000,10474, ,CFS
BTC,D,41,M FLOW,20170616 0000,20170616 0000,10122, ,CFS
BTC,D,41,M FLOW,20170617 0000,20170617 0000,9840, ,CFS
BTC,D,41,M FLOW,20170618 0000,20170618 0000,9640, ,CFS
BTC,D,41,M FLOW,20170619 0000,20170619 0000,9646, ,CFS
BTC,D,41,M FLOW,20170620 0000,20170620 0000,9876, ,CFS
BTC,D,41,M FLOW,20170621 0000,20170621 0000,9986, ,CFS
BTC,D,41,M FLOW,20170622 0000,20170622 0000,9580, ,CFS
BTC,D,41,M FLOW,20170623 0000,20170623 0000,9303, ,CFS
BTC,D,41,M FLOW,20170624 0000,20170624 0000,8980, ,CFS
BTC,D,41,M FLOW,20170625 0000,20170625 0000,8839, ,CFS
BTC,D,41,M FLOW,20170626 0000,20170626 0000,8868, ,CFS
BTC,D,41,M FLOW,20170627 0000,20170627 0000,8752, ,CFS
BTC,D,41,M FLOW,20170628 0000,20170628 0000,8538, ,CFS
BTC,D,41,M FLOW,20170629 0000,20170629 0000,8441, ,CFS
BTC,D,41,M FLOW,20170630 0000,20170630 0000,8401, ,CFS
BTC,D,41,M FLOW,20170701 0000,20170701 0000,8333, ,CFS
BTC,D,41,M FLOW,20170702 0000,20170702 0000,8363, ,CFS
BTC,D,41,M FLOW,20170703 0000,20170703 0000,8506, ,CFS
BTC,D,41,M FLOW,20170704 0000,20170704 0000,8587, ,CFS
BTC,D,41,M FLOW,20170705 0000,20170705 0000,8554, ,CFS
BTC,D,41,M FLOW,20170706 0000,20170706 0000,8464, ,CFS
BTC,D,41,M FLOW,20170707 0000,20170707 0000,8302, ,CFS
BTC,D,41,M FLOW,20170708 0000,20170708 0000,8229, ,CFS
BTC,D,41,M FLOW,20170709 0000,20170709 0000,8130, ,CFS
BTC,D,41,M FLOW,20170710 0000,20170710 0000,8282, ,CFS
BTC,D,41,M FLOW,20170711 0000,20170711 0000,8465, ,CFS
BTC,D,41,M FLOW,20170712 0000,20170712 0000,8357, ,CFS
BTC,D,41,M FLOW,20170713 0000,20170713 0000,8204, ,CFS
